Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4
,,,,,,,,6749,1622.1,2048.1,6933.5,2484.9
,,,,,,,,6750,1787.4,2263.6,7716.1,2714.4
,,,,,,,,6751,1965.1,2480.4,8528.8,2948.3
,,,,,,,,6752,2121.5,2684.4,9018.8,3205.6
,,,,,,,,6753,2191.1,2737.1,9470.5,3350.7
,,,,,,,,6754,2216.8,2731.8,9368.0,3284.8
,,,,,,,,6755,2122.4,2652.0,8800.8,3100.4
,,,,,,,,6756,2019.7,2510.9,8498.5,3041.5
,,,,,,,,6757,1961.4,2462.7,8317.8,2904.8
,,,,,,,,6758,1911.9,2431.0,8344.8,2908.8
,,,,,,,,6759,1978.7,2478.5,8302.5,3003.0
,,,,,,,,6760,2064.8,2547.1,8755.6,3131.3
,,,,,,,,6761,2194.4,2731.0,9196.0,3238.9
,,,,,,,,6762,2278.5,2818.9,9548.9,3408.5
,,,,,,,,6763,2289.3,2839.8,9817.1,3434.3
,,,,,,,,6764,2271.0,2836.2,9490.3,3422.6
,,,,,,,,6765,2148.7,2711.3,9341.3,3262.5
,,,,,,,,6766,2061.7,2558.9,8632.9,3059.5
,,,,,,,,6767,1943.2,2429.1,8319.5,2998.4
,,,,,,,,6768,1936.7,2404.0,8238.7,2922.7
,,,,,,,,6769,1812.0,2264.7,7591.2,2658.7
,,,,,,,,6770,1686.2,2138.3,7220.7,2537.0
,,,,,,,,6771,1607.0,2033.7,6769.2,2398.0
,,,,,,,,6772,1577.7,1946.7,6711.3,2337.4
,,,,,,,,6773,1625.3,2080.7,7016.2,2438.6
,,,,,,,,6774,1810.3,2240.6,7639.9,2734.3
,,,,,,,,6775,2028.1,2504.7,8557.2,2998.7
,,,,,,,,6776,2145.6,2735.6,9280.6,3266.1
,,,,,,,,6777,2203.7,2793.6,9419.7,3302.1
,,,,,,,,6778,2217.3,2768.1,9476.5,3279.5
,,,,,,,,6779,2089.7,2674.7,8889.0,3208.5
,,,,,,,,6780,2042.5,2554.3,8637.7,2985.9
,,,,,,,,6781,1989.2,2482.9,8271.0,2977.1
,,,,,,,,6782,1972.2,2463.9,8210.4,2944.4
,,,,,,,,6783,2013.4,2452.3,8569.1,2974.7
,,,,,,,,6784,2045.0,2559.9,8902.7,3108.9
,,,,,,,,6785,2153.2,2742.7,9347.6,3302.2
,,,,,,,,6786,2297.2,2874.8,9686.0,3391.0
,,,,,,,,6787,2304.9,2873.4,9772.8,3488.2
,,,,,,,,6788,2267.2,2856.6,9666.1,3431.4
,,,,,,,,6789,2172.7,2721.4,9357.4,3237.6
,,,,,,,,6790,2087.3,2621.0,8702.6,3107.1
,,,,,,,,6791,1974.2,2469.2,8420.5,2973.2
,,,,,,,,6792,1953.1,2384.9,8217.0,2868.6
,,,,,,,,6793,1829.2,2258.3,7617.9,2744.7
,,,,,,,,6794,1703.8,2161.5,7213.0,2534.4
,,,,,,,,6795,1602.0,2010.4,6845.8,2422.5
,,,,,,,,6796,1595.5,1979.4,6814.8,2384.5
,,,,,,,,6797,1664.5,2088.1,7157.0,2473.4
,,,,,,,,6798,1838.9,2276.7,7786.0,2753.7
,,,,,,,,6799,2040.3,2487.1,8677.8,3019.0
,,,,,,,,6800,2203.5,2710.8,9218.9,3310.2
,,,,,,,,6801,2245.4,2790.6,9456.3,3391.7
,,,,,,,,6802,2224.0,2791.9,9381.4,3293.1
,,,,,,,,6803,2110.0,2621.0,9149.0,3209.1
,,,,,,,,6804,2047.7,2546.6,8722.8,3038.9
,,,,,,,,6805,1973.5,2450.8,8274.4,2998.4
,,,,,,,,6806,1937.7,2476.2,8367.2,2965.0
,,,,,,,,6807,1977.6,2531.4,8570.2,2998.1
,,,,,,,,6808,2111.3,2638.9,8905.5,3089.3
,,,,,,,,6809,2224.4,2717.9,9346.4,3297.7
,,,,,,,,6810,2269.7,2854.1,9636.2,3459.8
,,,,,,,,6811,2316.6,2880.7,9940.5,3490.7
,,,,,,,,6812,2268.3,2867.1,9787.6,3430.3
,,,,,,,,6813,2186.0,2786.6,9290.2,3327.5
,,,,,,,,6814,2078.5,2622.9,8789.3,3122.7
,,,,,,,,6815,2004.5,2468.2,8628.2,3013.7
,,,,,,,,6816,1953.1,2450.9,8240.4,2934.8
,,,,,,,,6817,1791.8,2270.7,7622.5,2702.2
,,,,,,,,6818,1740.7,2151.1,7258.7,2589.2
,,,,,,,,6819,1616.7,2041.9,6867.8,2451.1
,,,,,,,,6820,1587.9,2013.7,6713.4,2385.4
,,,,,,,,6821,1656.6,2120.5,7034.7,2537.4
,,,,,,,,6822,1853.6,2296.9,7790.1,2785.8
,,,,,,,,6823,2004.0,2532.8,8581.6,3083.2
,,,,,,,,6824,2200.0,2750.8,9273.9,3303.1
,,,,,,,,6825,2247.2,2808.2,9685.6,3409.6
,,,,,,,,6826,2248.4,2770.5,9621.0,3400.6
,,,,,,,,6827,2120.9,2664.9,9213.4,3211.7
,,,,,,,,6828,2058.2,2567.3,8808.1,3071.2
,,,,,,,,6829,1967.4,2515.6,8495.2,2969.6
,,,,,,,,6830,1964.5,2456.7,8365.8,2972.2
,,,,,,,,6831,2003.4,2531.8,8557.7,3038.1
,,,,,,,,6832,2127.9,2634.9,8913.7,3138.4
,,,,,,,,6833,2205.0,2754.8,9361.9,3354.4
,,,,,,,,6834,2307.9,2891.8,9974.7,3440.1
,,,,,,,,6835,2350.9,2937.4,10116.3,3543.1
,,,,,,,,6836,2349.3,2916.2,9827.0,3425.4
,,,,,,,,6837,2224.1,2753.0,9287.9,3342.1
,,,,,,,,6838,2087.5,2591.4,9002.9,3187.9
,,,,,,,,6839,2027.9,2519.0,8452.1,3010.6
,,,,,,,,6840,1951.4,2428.9,8256.6,2958.4
,,,,,,,,6841,1708.5,2164.6,7334.0,2592.1
,,,,,,,,6842,1620.4,2048.2,6952.5,2469.6
,,,,,,,,6843,1560.6,1910.2,6597.2,2324.7
,,,,,,,,6844,1520.9,1879.1,6408.5,2267.7
,,,,,,,,6845,1579.4,1973.2,6754.9,2350.5
,,,,,,,,6846,1710.4,2147.7,7412.2,2625.7
,,,,,,,,6847,1935.6,2371.5,8091.9,2862.1
,,,,,,,,6848,2090.4,2569.3,8704.7,3108.0
,,,,,,,,6849,2112.8,2679.3,9151.1,3217.9
,,,,,,,,6850,2110.2,2639.2,8951.1,3128.2
,,,,,,,,6851,2004.3,2551.6,8742.6,3039.9
,,,,,,,,6852,1931.6,2426.3,8226.5,2897.5
,,,,,,,,6853,1907.6,2357.6,7967.4,2853.5
,,,,,,,,6854,1869.9,2345.3,8014.9,2796.9
,,,,,,,,6855,1896.2,2407.4,8171.2,2859.3
,,,,,,,,6856,1970.9,2466.5,8589.6,3014.1
,,,,,,,,6857,2118.4,2647.8,8872.6,3166.1
,,,,,,,,6858,2219.2,2738.4,9254.1,3266.0
,,,,,,,,6859,2260.7,2749.4,9564.8,3344.4
,,,,,,,,6860,2164.1,2730.5,9211.5,3311.4
,,,,,,,,6861,2071.5,2588.2,8848.7,3194.5
,,,,,,,,6862,2010.5,2465.1,8396.5,2969.6
,,,,,,,,6863,1938.9,2394.3,8069.8,2902.9
,,,,,,,,6864,1860.6,2360.5,7808.9,2815.5
,,,,,,,,6865,1715.9,2138.5,7401.1,2632.1
,,,,,,,,6866,1663.0,2055.6,7017.7,2475.2
,,,,,,,,6867,1559.3,1915.3,6656.3,2302.1
,,,,,,,,6868,1502.7,1933.7,6512.7,2276.7
,,,,,,,,6869,1592.6,1973.4,6768.9,2428.1
,,,,,,,,6870,1746.5,2196.5,7448.3,2632.3
,,,,,,,,6871,1952.9,2409.1,8149.2,2863.3
,,,,,,,,6872,2099.8,2625.2,8892.2,3165.4
,,,,,,,,6873,2186.0,2672.7,9171.3,3213.8
,,,,,,,,6874,2161.9,2691.1,9083.3,3192.7
,,,,,,,,6875,2068.7,2588.2,8797.7,3095.4
,,,,,,,,6876,1979.8,2446.4,8199.9,2929.0
,,,,,,,,6877,1879.9,2365.6,7984.4,2870.0
,,,,,,,,6878,1870.7,2333.2,8141.5,2793.9
,,,,,,,,6879,1903.0,2435.1,8114.7,2933.1
,,,,,,,,6880,2026.2,2539.7,8632.7,3014.8
,,,,,,,,6881,2121.5,2603.8,8898.7,3137.2
,,,,,,,,6882,2195.3,2791.0,9327.6,3330.3
,,,,,,,,6883,2240.8,2821.0,9444.7,3343.3
,,,,,,,,6884,2237.0,2722.6,9293.5,3297.0
,,,,,,,,6885,2138.0,2667.6,9084.8,3125.8
,,,,,,,,6886,2025.6,2516.0,8486.0,3028.3
,,,,,,,,6887,1900.7,2370.0,8247.0,2865.0
,,,,,,,,6888,1858.3,2376.8,7911.5,2786.8
,,,,,,,,6889,1836.2,2308.0,7867.5,2828.3
,,,,,,,,6890,1785.3,2199.0,7387.8,2627.2
,,,,,,,,6891,1642.5,2070.0,6982.3,2491.3
,,,,,,,,6892,1658.9,2050.7,6974.7,2478.0
,,,,,,,,6893,1728.2,2161.9,7251.9,2550.9
,,,,,,,,6894,1896.2,2323.2,7992.6,2848.8
,,,,,,,,6895,2056.7,2556.2,8912.7,3141.3
,,,,,,,,6896,2269.5,2795.6,9526.9,3388.4
,,,,,,,,6897,2285.1,2900.4,9904.2,3433.3
,,,,,,,,6898,2295.8,2862.6,9608.2,3470.1
,,,,,,,,6899,2205.0,2766.1,9374.3,3249.5
,,,,,,,,6900,2112.9,2586.0,8994.8,3155.1
,,,,,,,,6901,2013.0,2565.1,8552.9,3008.7
,,,,,,,,6902,2042.9,2499.6,8637.0,3025.9
,,,,,,,,6903,2079.9,2580.0,8845.3,3070.3
,,,,,,,,6904,2143.9,2700.3,9083.4,3266.7
,,,,,,,,6905,2251.9,2806.2,9536.1,3437.2
,,,,,,,,6906,2398.9,2960.9,10112.4,3542.4
,,,,,,,,6907,2414.1,2993.7,10195.0,3590.1
,,,,,,,,6908,2351.4,2994.1,9956.7,3549.2
,,,,,,,,6909,2266.0,2836.6,9697.3,3368.1
,,,,,,,,6910,2139.7,2723.6,9123.6,3198.0
,,,,,,,,6911,2053.5,2609.1,8882.3,3113.0
,,,,,,,,6912,1987.5,2541.2,8417.1,3040.6
,,,,,,,,6913,1899.2,2350.1,7989.4,2832.4
,,,,,,,,6914,1781.6,2225.3,7428.4,2657.4
,,,,,,,,6915,1675.0,2113.7,7142.2,2539.6
,,,,,,,,6916,1668.5,2036.3,6965.7,2447.6
,,,,,,,,6917,1707.0,2153.3,7208.9,2564.6
,,,,,,,,6918,1899.4,2384.3,7944.5,2796.9
,,,,,,,,6919,2108.2,2584.4,8981.6,3165.1
,,,,,,,,6920,2268.5,2825.3,9537.0,3367.8
,,,,,,,,6921,2309.6,2942.8,10048.0,3512.6
,,,,,,,,6922,2287.8,2900.0,9757.7,3431.8
,,,,,,,,6923,2179.8,2785.7,9393.9,3330.6
,,,,,,,,6924,2090.6,2627.9,8916.3,3172.2
,,,,,,,,6925,2037.9,2555.8,8729.1,3047.4
,,,,,,,,6926,2020.1,2577.3,8777.3,3034.6
,,,,,,,,6927,2068.8,2573.8,8791.9,3075.8
,,,,,,,,6928,2155.6,2703.0,9179.7,3294.1
,,,,,,,,6929,2265.4,2853.6,9584.0,3458.5
,,,,,,,,6930,2394.8,3008.3,10197.0,3598.9
,,,,,,,,6931,2437.3,3028.3,10266.7,3618.1
,,,,,,,,6932,2397.6,2988.9,10229.7,3559.2
,,,,,,,,6933,2296.5,2893.1,9843.7,3432.4
,,,,,,,,6934,2197.4,2673.3,9173.6,3296.0
,,,,,,,,6935,2075.1,2610.2,8727.8,3131.7
,,,,,,,,6936,2028.7,2501.6,8691.4,3006.6
,,,,,,,,6937,1887.0,2348.9,8114.3,2861.5
,,,,,,,,6938,1768.3,2227.8,7488.5,2685.1
,,,,,,,,6939,1684.1,2120.8,7073.4,2517.6
,,,,,,,,6940,1675.8,2049.2,7081.4,2453.1
,,,,,,,,6941,1709.8,2144.5,7355.1,2627.8
,,,,,,,,6942,1912.4,2403.1,8015.1,2886.7
,,,,,,,,6943,2079.0,2669.6,9034.7,3165.2
,,,,,,,,6944,2270.7,2875.3,9671.8,3409.0
,,,,,,,,6945,2354.2,2926.3,10104.1,3543.8
,,,,,,,,6946,2331.1,2934.6,9892.6,3519.9
,,,,,,,,6947,2228.1,2737.3,9481.3,3328.0
,,,,,,,,6948,2147.9,2623.0,8951.3,3214.4
,,,,,,,,6949,2078.6,2545.6,8874.9,3053.6
,,,,,,,,6950,2060.1,2542.4,8634.8,3117.4
,,,,,,,,6951,2093.1,2657.9,8979.3,3135.9
,,,,,,,,6952,2208.9,2750.4,9177.8,3273.8
,,,,,,,,6953,2275.4,2865.2,9673.8,3426.9
,,,,,,,,6954,2383.1,3001.6,10186.4,3621.6
,,,,,,,,6955,2475.9,3033.5,10448.8,3692.0
,,,,,,,,6956,2428.1,3011.1,10083.0,3617.4
,,,,,,,,6957,2328.5,2857.2,9824.4,3400.5
,,,,,,,,6958,2207.9,2750.2,9291.3,3272.6
,,,,,,,,6959,2074.5,2605.5,8895.1,3177.7
,,,,,,,,6960,2070.2,2534.8,8627.0,3079.1
,,,,,,,,6961,1877.6,2401.9,8143.2,2873.0
,,,,,,,,6962,1816.4,2260.5,7653.9,2731.7
,,,,,,,,6963,1697.3,2130.4,7318.1,2587.5
,,,,,,,,6964,1692.6,2100.8,7085.6,2523.8
,,,,,,,,6965,1720.5,2200.9,7432.2,2590.3
,,,,,,,,6966,1936.1,2369.8,8179.3,2893.3
,,,,,,,,6967,2123.2,2625.6,9137.2,3215.7
,,,,,,,,6968,2283.3,2821.5,9728.9,3397.9
,,,,,,,,6969,2344.7,2926.8,10182.2,3552.7
,,,,,,,,6970,2300.2,2959.5,9965.5,3482.8
,,,,,,,,6971,2229.1,2781.6,9406.1,3402.9
,,,,,,,,6972,2132.9,2647.9,9152.9,3196.0
,,,,,,,,6973,2103.6,2629.6,8877.3,3157.6
,,,,,,,,6974,2085.7,2613.2,8782.9,3071.9
,,,,,,,,6975,2117.2,2638.4,9031.2,3197.4
,,,,,,,,6976,2204.1,2724.3,9224.4,3274.6
,,,,,,,,6977,2287.0,2924.8,9965.8,3460.4
,,,,,,,,6978,2392.9,3007.2,10154.1,3640.4
,,,,,,,,6979,2483.1,3109.2,10322.8,3703.8
,,,,,,,,6980,2446.2,3037.3,10276.0,3633.2
,,,,,,,,6981,2308.8,2936.7,9980.0,3440.4
,,,,,,,,6982,2168.4,2723.0,9412.8,3265.2
,,,,,,,,6983,2130.2,2635.9,8984.3,3153.4
,,,,,,,,6984,2070.5,2530.5,8728.9,3046.7
,,,,,,,,6985,1904.8,2408.6,8206.0,2850.2
,,,,,,,,6986,1832.0,2247.8,7670.3,2717.4
,,,,,,,,6987,1714.4,2166.6,7195.9,2535.8
,,,,,,,,6988,1701.1,2126.5,7177.1,2545.9
,,,,,,,,6989,1746.7,2202.4,7368.3,2654.6
,,,,,,,,6990,1936.7,2418.5,8164.6,2852.4
,,,,,,,,6991,2146.9,2686.0,9177.4,3161.9
,,,,,,,,6992,2305.8,2921.0,9783.5,3457.1
,,,,,,,,6993,2395.7,3020.9,10196.8,3556.1
,,,,,,,,6994,2348.0,2909.2,9874.9,3564.5
,,,,,,,,6995,2244.5,2816.0,9466.5,3335.8
,,,,,,,,6996,2157.9,2688.8,9159.6,3249.8
,,,,,,,,6997,2108.4,2589.3,8920.7,3112.8
,,,,,,,,6998,2093.9,2577.0,8892.0,3169.6
,,,,,,,,6999,2153.1,2634.5,9004.4,3175.5
,,,,,,,,7000,2191.6,2758.9,9289.7,3329.6
,,,,,,,,7001,2334.2,2884.9,9893.3,3507.1
,,,,,,,,7002,2445.1,3071.5,10405.6,3615.1
,,,,,,,,7003,2493.4,3072.1,10467.5,3709.9
,,,,,,,,7004,2413.0,3036.8,10496.5,3623.9
,,,,,,,,7005,2355.5,2957.5,9839.7,3449.9
,,,,,,,,7006,2210.1,2760.8,9352.5,3346.0
,,,,,,,,7007,2125.5,2670.5,9033.3,3206.7
,,,,,,,,7008,2049.3,2568.9,8809.1,3089.8
,,,,,,,,7009,1809.6,2266.6,7664.8,2719.2
,,,,,,,,7010,1710.2,2143.9,7250.4,2603.5
,,,,,,,,7011,1611.6,2034.9,6938.8,2399.0
,,,,,,,,7012,1604.8,1980.0,6710.0,2416.0
,,,,,,,,7013,1685.0,2103.3,7050.7,2470.9
,,,,,,,,7014,1826.6,2278.4,7827.0,2714.6
,,,,,,,,7015,2047.0,2500.3,8473.5,2992.5
,,,,,,,,7016,2175.4,2694.3,9156.2,3322.1
,,,,,,,,7017,2221.7,2820.5,9480.7,3402.6
,,,,,,,,7018,2237.0,2761.1,9442.3,3357.2
,,,,,,,,7019,2142.2,2644.6,9119.6,3184.7
,,,,,,,,7020,2044.9,2571.8,8682.4,3027.6
,,,,,,,,7021,1994.5,2456.6,8468.2,2969.2
,,,,,,,,7022,1961.8,2447.9,8451.5,2943.4
,,,,,,,,7023,1986.6,2498.6,8650.3,3055.1
,,,,,,,,7024,2087.1,2627.3,8946.5,3111.1
,,,,,,,,7025,2220.3,2743.2,9355.8,3306.5
,,,,,,,,7026,2315.0,2841.0,9749.7,3509.2
,,,,,,,,7027,2315.8,2897.9,10094.0,3563.9
,,,,,,,,7028,2298.5,2919.5,9875.1,3460.0
,,,,,,,,7029,2235.6,2746.9,9294.1,3286.5
,,,,,,,,7030,2082.9,2617.3,9030.9,3165.6
,,,,,,,,7031,2007.5,2514.1,8546.7,3020.1
,,,,,,,,7032,1971.5,2440.6,8286.0,2981.7
,,,,,,,,7033,1850.3,2298.0,7660.8,2700.2
,,,,,,,,7034,1734.6,2152.5,7259.6,2569.1
,,,,,,,,7035,1656.6,2055.2,6946.9,2474.3
,,,,,,,,7036,1619.3,1977.4,6809.1,2418.7
,,,,,,,,7037,1652.8,2116.7,7211.8,2504.7
,,,,,,,,7038,1848.6,2289.6,7872.7,2730.9
,,,,,,,,7039,2065.3,2527.7,8572.6,3049.8
,,,,,,,,7040,2169.4,2716.7,9343.7,3319.3
,,,,,,,,7041,2242.9,2877.2,9623.2,3456.5
,,,,,,,,7042,2244.4,2825.4,9581.8,3361.8
,,,,,,,,7043,2171.6,2718.1,9246.5,3262.0
,,,,,,,,7044,2042.4,2537.6,8610.4,3112.3
,,,,,,,,7045,2022.3,2480.9,8575.6,3003.6
,,,,,,,,7046,2006.5,2507.2,8485.7,2962.9
,,,,,,,,7047,2013.4,2566.5,8723.0,3066.2
,,,,,,,,7048,2094.9,2634.4,8982.4,3142.0
,,,,,,,,7049,2237.7,2757.9,9370.2,3323.3
,,,,,,,,7050,2342.4,2938.2,9999.6,3447.2
,,,,,,,,7051,2334.1,2929.2,9952.9,3521.8
,,,,,,,,7052,2345.5,2867.3,9733.6,3503.8
,,,,,,,,7053,2191.6,2768.8,9324.0,3384.7
,,,,,,,,7054,2107.8,2668.3,8881.9,3161.7
,,,,,,,,7055,2049.0,2543.0,8598.7,3061.9
,,,,,,,,7056,1990.7,2486.9,8505.2,2980.3
,,,,,,,,7057,1963.5,2473.4,8202.5,2911.9
,,,,,,,,7058,1860.5,2341.9,7786.1,2810.7
,,,,,,,,7059,1773.0,2210.8,7340.7,2599.5
,,,,,,,,7060,1711.0,2117.2,7289.1,2603.9
,,,,,,,,7061,1782.4,2223.9,7728.4,2689.7
,,,,,,,,7062,1946.2,2492.9,8300.2,2940.6
,,,,,,,,7063,2210.4,2724.1,9160.9,3304.2
,,,,,,,,7064,2338.2,2944.5,10077.7,3537.7
,,,,,,,,7065,2433.1,3036.5,10250.0,3698.5
,,,,,,,,7066,2415.3,2977.9,10109.7,3623.6
,,,,,,,,7067,2305.5,2898.1,9789.2,3499.5
,,,,,,,,7068,2201.9,2788.5,9395.8,3271.7
,,,,,,,,7069,2110.1,2652.6,9072.5,3214.0
,,,,,,,,7070,2108.4,2674.4,9030.3,3235.8
,,,,,,,,7071,2187.5,2710.8,9145.9,3233.5
,,,,,,,,7072,2270.3,2815.1,9694.4,3412.0
,,,,,,,,7073,2386.1,2981.8,10026.6,3595.6
,,,,,,,,7074,2504.2,3077.3,10439.3,3699.1
,,,,,,,,7075,2521.3,3168.1,10796.5,3787.1
,,,,,,,,7076,2500.8,3073.0,10686.8,3722.8
,,,,,,,,7077,2366.4,2965.8,10156.6,3536.8
,,,,,,,,7078,2275.3,2861.4,9690.3,3344.1
,,,,,,,,7079,2183.4,2674.0,9082.5,3214.4
,,,,,,,,7080,2084.7,2661.7,9035.6,3169.8
,,,,,,,,7081,1995.5,2481.1,8276.9,2946.7
,,,,,,,,7082,1849.6,2318.8,8017.8,2788.3
,,,,,,,,7083,1763.1,2227.4,7534.0,2609.6
,,,,,,,,7084,1748.2,2188.1,7310.0,2620.9
,,,,,,,,7085,1789.3,2248.4,7729.7,2708.6
,,,,,,,,7086,1961.0,2499.9,8391.0,2949.6
,,,,,,,,7087,2207.7,2726.8,9460.8,3331.6
,,,,,,,,7088,2342.3,2954.8,10088.9,3503.8
,,,,,,,,7089,2463.3,3028.4,10412.3,3684.7
,,,,,,,,7090,2451.2,3066.3,10244.6,3668.3
,,,,,,,,7091,2348.3,2905.2,9985.0,3471.9
,,,,,,,,7092,2214.2,2755.6,9512.7,3293.4
,,,,,,,,7093,2153.0,2718.6,9289.7,3243.2
,,,,,,,,7094,2163.1,2663.7,9248.8,3263.2
,,,,,,,,7095,2186.9,2698.3,9278.5,3236.7
,,,,,,,,7096,2289.6,2845.8,9601.2,3463.4
,,,,,,,,7097,2410.4,3005.9,10164.3,3572.1
,,,,,,,,7098,2488.2,3176.8,10670.2,3715.2
,,,,,,,,7099,2545.6,3198.7,10726.9,3769.2
,,,,,,,,7100,2543.0,3148.7,10578.5,3734.7
,,,,,,,,7101,2402.0,2996.5,10337.9,3631.0
,,,,,,,,7102,2280.1,2867.8,9785.0,3456.5
,,,,,,,,7103,2204.7,2733.5,9287.9,3257.7
,,,,,,,,7104,2122.8,2666.8,8984.8,3185.5
,,,,,,,,7105,1965.1,2458.9,8433.7,2990.0
,,,,,,,,7106,1851.6,2321.7,7977.2,2801.5
,,,,,,,,7107,1799.6,2238.7,7529.4,2670.7
,,,,,,,,7108,1744.9,2179.3,7399.4,2643.3
,,,,,,,,7109,1807.2,2275.4,7766.9,2759.0
,,,,,,,,7110,1977.2,2504.3,8534.0,2963.2
,,,,,,,,7111,2224.3,2763.1,9348.2,3351.4
,,,,,,,,7112,2353.9,2972.1,9997.0,3607.3
,,,,,,,,7113,2500.6,3089.6,10345.1,3739.4
,,,,,,,,7114,2450.6,3003.7,10397.3,3625.9
,,,,,,,,7115,2313.4,2951.8,9925.7,3544.8
,,,,,,,,7116,2215.4,2747.1,9590.0,3310.0
,,,,,,,,7117,2187.5,2698.4,9085.2,3262.2
,,,,,,,,7118,2132.9,2666.7,9232.2,3224.5
,,,,,,,,7119,2195.6,2737.5,9258.8,3259.1
,,,,,,,,7120,2290.0,2877.6,9858.3,3491.2
,,,,,,,,7121,2402.4,2985.8,10290.2,3659.1
,,,,,,,,7122,2547.1,3190.8,10687.8,3817.4
,,,,,,,,7123,2536.2,3240.9,10786.5,3843.6
,,,,,,,,7124,2512.4,3111.8,10604.2,3784.8
,,,,,,,,7125,2442.9,3038.0,10294.8,3621.0
,,,,,,,,7126,2308.3,2884.8,9761.0,3473.9
,,,,,,,,7127,2175.9,2774.1,9461.6,3252.8
,,,,,,,,7128,2156.0,2692.1,9203.6,3215.7
,,,,,,,,7129,2018.0,2476.8,8370.8,2986.8
,,,,,,,,7130,1902.1,2351.3,7943.0,2850.6
,,,,,,,,7131,1789.6,2229.5,7617.0,2683.2
,,,,,,,,7132,1737.3,2204.6,7506.0,2626.5
,,,,,,,,7133,1825.5,2293.9,7705.0,2739.7
,,,,,,,,7134,2026.6,2523.2,8585.8,3027.1
,,,,,,,,7135,2229.2,2800.0,9374.6,3296.3
,,,,,,,,7136,2374.4,3006.0,10329.9,3616.7
,,,,,,,,7137,2478.7,3074.9,10654.0,3745.2
,,,,,,,,7138,2469.7,3023.3,10452.9,3676.2
,,,,,,,,7139,2383.1,2916.0,9977.5,3515.4
,,,,,,,,7140,2241.0,2778.0,9600.3,3410.8
,,,,,,,,7141,2178.1,2762.3,9163.3,3297.3
,,,,,,,,7142,2185.8,2709.8,9138.1,3213.9
,,,,,,,,7143,2222.6,2755.3,9485.3,3295.7
,,,,,,,,7144,2335.8,2884.7,9689.6,3420.5
,,,,,,,,7145,2399.5,3076.1,10440.8,3687.1
,,,,,,,,7146,2530.7,3201.5,10921.2,3786.8
,,,,,,,,7147,2578.3,3221.6,10822.5,3903.8
,,,,,,,,7148,2521.0,3153.1,10892.4,3766.3
,,,,,,,,7149,2440.4,2994.5,10345.3,3631.2
,,,,,,,,7150,2286.9,2893.8,9761.7,3440.7
,,,,,,,,7151,2217.0,2788.0,9406.8,3280.0
,,,,,,,,7152,2177.8,2715.6,9188.9,3249.9
,,,,,,,,7153,2010.9,2515.0,8598.7,2987.1
,,,,,,,,7154,1886.1,2402.3,8197.3,2857.5
,,,,,,,,7155,1815.5,2239.1,7645.9,2708.3
,,,,,,,,7156,1781.4,2216.5,7440.7,2611.3
,,,,,,,,7157,1857.7,2305.9,7852.5,2783.8
,,,,,,,,7158,2034.3,2505.3,8625.2,3061.4
,,,,,,,,7159,2214.4,2818.6,9475.1,3328.1
,,,,,,,,7160,2404.6,3055.0,10322.3,3644.3
,,,,,,,,7161,2528.3,3148.4,10484.2,3706.2
,,,,,,,,7162,2473.8,3110.2,10408.3,3735.1
,,,,,,,,7163,2389.8,2979.0,10134.2,3592.6
,,,,,,,,7164,2239.1,2868.0,9693.8,3409.2
,,,,,,,,7165,2203.5,2747.4,9341.8,3254.9
,,,,,,,,7166,2182.2,2756.0,9290.4,3261.5
,,,,,,,,7167,2222.3,2796.7,9483.5,3315.3
,,,,,,,,7168,2290.2,2863.1,9807.6,3473.7
,,,,,,,,7169,2418.5,3071.5,10540.7,3639.5
,,,,,,,,7170,2570.2,3173.5,10787.5,3795.4
,,,,,,,,7171,2621.2,3225.1,10963.2,3917.8
,,,,,,,,7172,2527.0,3170.9,11014.3,3844.3
,,,,,,,,7173,2462.1,3050.1,10247.6,3671.6
,,,,,,,,7174,2315.8,2938.3,9925.8,3448.9
,,,,,,,,7175,2256.0,2808.8,9371.7,3380.9
,,,,,,,,7176,2142.8,2730.8,9299.6,3241.5
,,,,,,,,7177,1880.0,2352.7,8014.0,2881.0
,,,,,,,,7178,1780.3,2269.8,7650.2,2719.6
,,,,,,,,7179,1716.5,2104.6,7243.4,2541.7
,,,,,,,,7180,1658.8,2061.0,7131.2,2502.0
,,,,,,,,7181,1723.5,2171.2,7514.8,2642.3
,,,,,,,,7182,1942.3,2429.5,8197.7,2834.7
,,,,,,,,7183,2104.6,2656.5,8997.2,3157.5
,,,,,,,,7184,2295.0,2876.3,9799.6,3483.9
,,,,,,,,7185,2391.9,2955.8,9927.9,3564.6
,,,,,,,,7186,2301.7,2953.4,9827.9,3539.4
,,,,,,,,7187,2271.7,2814.8,9536.2,3351.2
,,,,,,,,7188,2129.8,2649.4,9034.1,3195.9
,,,,,,,,7189,2097.1,2566.0,8942.1,3075.0
,,,,,,,,7190,2094.1,2570.2,8878.2,3092.6
,,,,,,,,7191,2119.9,2628.8,9052.9,3180.3
,,,,,,,,7192,2189.0,2790.2,9281.5,3322.3
,,,,,,,,7193,2299.4,2930.4,9889.6,3469.2
,,,,,,,,7194,2456.5,3053.1,10366.0,3650.6
,,,,,,,,7195,2468.9,3094.6,10421.4,3705.1
